7	3325	204829	10564780	237274	318060	20180710	20180812	162500	585	ZZ			26
7	3326	229284	10636911	244019	343736	20180710	20180812	162600	1372	ZZ			26
7	3327	223652	10636905	244013	736628	20180710	20180812	162700	578	ZZ			26
7	3328	204796	10600109	245781	318027	20180710	20180812	162800	1656	ZZ			26
7	3329	208098	10564461	236955	321543	20180710	20180812	162900	662	ZZ			26
7	3330	208099	10564657	237151	321544	20180710	20180812	163000		AT			26
7	3331	208103	10564631	237125	321548	20180710	20180812	163100		ZZ			26
7	3332	208096	10619615	257889	321540	20180710	20180812	163200	30	ZZ			26
7	3333	546367	11495814	513096	681273	20180710	20180812	163300	93	ZZ			26
7	3334	206039	10576857	237447	319278	20180710	20180812	163400	617	ZZ			26
7	3335	206034	10564520	237014	319273	20180710	20180812	163500	495	ZZ			26
7	3336	215202	10636348	243456	328948	20180710	20180812	163600	313	ZZ			26
7	3337	205034	10636486	243594	359426	20180710	20180812	163700		ZZ			26
7	3338	205745	10564753	237247	318984	20180710	20180812	163800	746	ZZ			26
7	3339	205029	10564751	237245	318263	20180710	20180812	163900	792	ZZ			26
7	3340	205023	10564755	237249	318257	20180710	20180812	164000	605	ZZ			26
7	3341	206743	10600166	245838	320005	20180710	20180812	164100	864	ZZ			26
7	3342	217030	10710439	298059	330876	20180710	20180812	164200		ZZ			26
7	3343	217027	10603366	248992	330873	20180710	20180812	164300	505	ZZ			26
7	3344	217029	10603400	249026	330875	20180710	20180812	164400		ZZ			26
7	3345	217028	10710576	298196	330874	20180710	20180812	164500		ZZ			26
7	3346	228526	10711127	298747	454080	20180710	20180812	164600		AT			26
7	3347	228527	10711133	298753	342928	20180710	20180812	164700	391	ZZ			26
7	3348	228528	10711128	298748	342930	20180710	20180812	164800		AT			26
7	3349	228524	10711130	298750	342925	20180710	20180812	164900		AT			26
7	3350	228523	10711484	299104	454081	20180710	20180812	165000	275	ZZ			26
7	3351	216969	10564783	237277	330815	20180710	20180812	165100	1173	ZZ			26
7	3352	259888	10685477	273002	375683	20180710	20180812	165200		ZZ			26
7	3353	217060	10600485	246157	330906	20180710	20180812	165300	969	ZZ			26
7	3354	205058	10564782	237276	318292	20180710	20180812	165400	530	ZZ			26
7	3355	205050	10564778	237272	318284	20180710	20180812	165500	520	ZZ			26
7	3356	226978	10685496	273021	341220	20180710	20180812	165600		ZZ			26
